,años,fecha,provincia,idprovincia,tmedia,tmin,tmax
1758,2004,abr,burgos,9,9.2,3.4,15
1759,2004,may,burgos,9,12.9,6.4,19.5
1760,2004,jun,burgos,9,18.9,10.8,27
1761,2004,jul,burgos,9,18.8,11.2,26.4
1762,2004,ago,burgos,9,19.8,12.1,27.5
1763,2004,sep,burgos,9,17.5,10.3,24.7
1764,2004,oct,burgos,9,14.1,8.5,19.8
1765,2004,nov,burgos,9,6.6,3.3,9.8
1766,2004,dic,burgos,9,5.8,2.5,9.1
1767,2005,ene,burgos,9,4,-0.6,8.7
1768,2005,feb,burgos,9,2.4,-2.1,6.8
1769,2005,mar,burgos,9,7.6,0.5,14.7
1770,2005,abr,burgos,9,10.8,5.1,16.6
1771,2005,may,burgos,9,14.8,7.9,21.7
1772,2005,jun,burgos,9,19.9,11.5,28.3
1773,2005,jul,burgos,9,20.2,11.7,28.6
1774,2005,ago,burgos,9,18.9,10.8,27.1
1775,2005,sep,burgos,9,16.7,8.3,25
1776,2005,oct,burgos,9,14.5,8.2,20.9
1777,2005,nov,burgos,9,7.5,2.9,12.1
1778,2005,dic,burgos,9,3.3,-0.4,7.1
1779,2006,ene,burgos,9,3.7,0,7.5
1780,2006,feb,burgos,9,4.1,-1,9.2
1781,2006,mar,burgos,9,10.1,4.6,15.6
1782,2006,abr,burgos,9,10.8,4.2,17.3
1783,2006,may,burgos,9,14.7,7.4,22
1784,2006,jun,burgos,9,17.7,9.3,26.1
1785,2006,jul,burgos,9,22,14.6,29.5
1786,2006,ago,burgos,9,17.5,10.3,24.8
1787,2006,sep,burgos,9,22.8,12.3,33.2
1788,2006,oct,burgos,9,16,9,23
1789,2006,nov,burgos,9,10.1,3.9,16.2
1790,2006,dic,burgos,9,2.4,-2,6.8
1791,2007,ene,burgos,9,4.4,-0.2,8.8
1792,2007,feb,burgos,9,8.6,4.1,13
1793,2007,mar,burgos,9,6.6,0.7,12.5
1794,2007,abr,burgos,9,11.9,5,18.9
1795,2007,may,burgos,9,14.6,7.4,22.1
1796,2007,jun,burgos,9,17,10.1,24
1797,2007,jul,burgos,9,19.7,10.6,29.1
1798,2007,ago,burgos,9,19.2,10.9,27
1799,2007,sep,burgos,9,14.4,7.5,21.3
1800,2007,oct,burgos,9,12.2,6.9,17.6
1803,2008,ene,burgos,9,0.9,-6.1,7.9
1804,2008,feb,burgos,9,7.4,0.9,13.9
1805,2008,mar,burgos,9,7.9,2.1,13.8
1806,2008,abr,burgos,9,10.7,3.9,17.5
1807,2008,may,burgos,9,13.6,7.3,20
1808,2008,jun,burgos,9,16.6,10.1,23.1
1809,2008,jul,burgos,9,18.8,10.4,27.1
1810,2008,ago,burgos,9,19.9,11.6,28.2
1811,2008,sep,burgos,9,15.7,7.8,23.5
1812,2008,oct,burgos,9,11.3,4.5,18.1
1813,2008,nov,burgos,9,6.9,3.2,10.5
1814,2008,dic,burgos,9,4.1,0.7,7.5
1815,2009,ene,burgos,9,4.4,0.3,8.4
1816,2009,feb,burgos,9,5.5,1,10.1
1817,2009,mar,burgos,9,7.6,-0.4,15.5
1818,2009,abr,burgos,9,9.6,2.6,16.5
1819,2009,may,burgos,9,15.3,7.8,22.7
1820,2009,jun,burgos,9,18.5,11,25.9
1821,2009,jul,burgos,9,20.5,12,29
1822,2009,ago,burgos,9,20.7,12.7,28.6
1823,2009,sep,burgos,9,17,9.5,24.5
1824,2009,oct,burgos,9,14.1,7.5,20.7
1825,2009,nov,burgos,9,11,7,15
1826,2009,dic,burgos,9,4.6,0.4,8.8
1827,2010,ene,burgos,9,3.6,-0.2,7.4
1828,2010,feb,burgos,9,5.1,1.2,9
1829,2010,mar,burgos,9,7.1,2.1,12
1830,2010,abr,burgos,9,12.1,4.9,19.4
1831,2010,may,burgos,9,12.2,5.4,18.9
1832,2010,jun,burgos,9,16.1,9.2,23
1833,2010,jul,burgos,9,20.3,12.7,27.9
1834,2010,ago,burgos,9,19.3,10.8,27.8
1835,2010,sep,burgos,9,16.7,8.7,24.8
1836,2010,oct,burgos,9,11.8,5.6,18
1837,2010,nov,burgos,9,7.1,2.7,11.5
1838,2010,dic,burgos,9,3.9,-0.4,8.1
1839,2011,ene,burgos,9,5.6,1.9,9.3
1840,2011,feb,burgos,9,6.1,0.5,11.8
1841,2011,mar,burgos,9,8.5,2.7,14.2
1842,2011,abr,burgos,9,13.1,5.2,21
1843,2011,may,burgos,9,15.5,8.2,22.7
1844,2011,jun,burgos,9,16.3,9.4,23.1
1845,2011,jul,burgos,9,17.8,10.6,24.9
1846,2011,ago,burgos,9,20.6,12.4,28.9
1847,2011,sep,burgos,9,18.9,10.1,27.7
1848,2011,oct,burgos,9,13.5,4.5,22.5
1849,2011,nov,burgos,9,10.2,5.6,14.9
1850,2011,dic,burgos,9,5.9,1.6,10.2
1851,2012,ene,burgos,9,4.7,0.4,9
1852,2012,feb,burgos,9,3.3,-1.8,8.4
1853,2012,mar,burgos,9,8.7,0,17.3
1854,2012,abr,burgos,9,8.6,3.7,13.5
1855,2012,may,burgos,9,14.5,6.9,22.1
1856,2012,jun,burgos,9,18.7,10.7,26.7
1857,2012,jul,burgos,9,18.6,10,27.3
1858,2012,ago,burgos,9,21.3,11.9,30.6
1859,2012,sep,burgos,9,18.2,10.2,26.1
1860,2012,oct,burgos,9,12.9,6.7,19.1
1861,2012,nov,burgos,9,7.7,2.8,12.6
1862,2012,dic,burgos,9,6.3,2,10.6
1863,2013,ene,burgos,9,5.6,1.2,9.9
1864,2013,feb,burgos,9,5.2,1.3,9
1865,2013,mar,burgos,9,8.3,3.3,13.2
1866,2013,abr,burgos,9,9.6,3.8,15.4
1867,2013,may,burgos,9,10.9,5.4,16.3
1868,2013,jun,burgos,9,14.8,8.2,21.4
1869,2013,jul,burgos,9,21.5,12.9,30.1
1870,2013,ago,burgos,9,19,11,26.9
1871,2013,sep,burgos,9,17.6,9.6,25.5
1872,2013,oct,burgos,9,14.4,8.6,20.1
1873,2013,nov,burgos,9,7.9,4.8,11
1874,2013,dic,burgos,9,4.2,0,8.4
1875,2014,ene,burgos,9,7.3,3.6,11
1876,2014,feb,burgos,9,6.6,1.7,11.5
1877,2014,mar,burgos,9,8.4,1.4,15.4
1878,2014,abr,burgos,9,12.9,6.1,19.7
1879,2014,may,burgos,9,12.4,5.6,19.2
1880,2014,jun,burgos,9,17.5,9.4,25.6
1881,2014,jul,burgos,9,19.1,12,26.1
1882,2014,dic,burgos,9,5.8,0.9,10.7
1883,2015,ene,burgos,9,4,0.3,7.8
1884,2015,feb,burgos,9,3.3,-0.2,6.9
1885,2015,mar,burgos,9,8.4,2.5,14.3
1886,2015,abr,burgos,9,12,4.8,19.1
1887,2015,may,burgos,9,15,8.1,21.8
1888,2015,jun,burgos,9,18.5,10.5,26.5
1889,2015,jul,burgos,9,22,13.9,30.1
1890,2015,ago,burgos,9,21.1,12.3,29.8
1891,2015,sep,burgos,9,15.7,9.1,22.3
1892,2015,oct,burgos,9,13.3,7.5,19
1893,2015,nov,burgos,9,9.7,4.4,15
1894,2015,dic,burgos,9,7.4,2,12.9
1895,2000,ene,cáceres,10,4.8,-0.8,10.3
1896,2000,feb,cáceres,10,10.3,3.9,16.6
1897,2000,mar,cáceres,10,11.7,5,18.3
1898,2000,abr,cáceres,10,10.1,6.3,14
1899,2000,may,cáceres,10,16.4,10.5,22.2
1900,2000,jun,cáceres,10,21.6,13.9,29.4
1901,2000,jul,cáceres,10,22.7,14.6,30.7
1902,2000,ago,cáceres,10,23.3,15.3,31.2
1903,2000,sep,cáceres,10,20.4,12.9,27.9
1904,2000,oct,cáceres,10,14.5,8.2,20.7
1905,2000,nov,cáceres,10,9.6,5.9,13.3
1906,2000,dic,cáceres,10,8.9,6,11.7
1907,2001,ene,cáceres,10,8.1,4.7,11.5
1908,2001,feb,cáceres,10,8.5,3.7,13.4
1909,2001,mar,cáceres,10,11.7,7.5,15.8
1910,2001,abr,cáceres,10,12.3,6,18.6
1911,2001,may,cáceres,10,16.5,9.8,23.3
1912,2001,jun,cáceres,10,22.5,13.6,31.3
1913,2001,jul,cáceres,10,22.5,14.5,30.4
1914,2001,ago,cáceres,10,24,16.1,32
1915,2001,sep,cáceres,10,20.2,13.3,27.1
1916,2001,oct,cáceres,10,15.7,11.5,20
1917,2001,nov,cáceres,10,8,2.9,13.1
1918,2001,dic,cáceres,10,5.5,0.5,10.4
1919,2002,ene,cáceres,10,7.8,3.4,12.2
1920,2002,feb,cáceres,10,8.9,3.3,14.5
1921,2002,mar,cáceres,10,10.8,5.5,16.1
1922,2002,abr,cáceres,10,12.4,6.2,18.7
1923,2002,may,cáceres,10,14.8,8.4,21.1
1924,2002,jun,cáceres,10,21.3,13.3,29.4
1925,2002,jul,cáceres,10,24.6,16.1,33
1926,2002,ago,cáceres,10,23.1,15.2,31
1927,2002,sep,cáceres,10,18.9,13.6,24.2
1928,2002,oct,cáceres,10,16,11.9,20.1
1929,2002,nov,cáceres,10,11.5,7.3,15.7
1930,2002,dic,cáceres,10,9.8,6.8,12.8
1931,2003,ene,cáceres,10,6.4,1.5,11.4
1932,2003,feb,cáceres,10,7.4,2.8,12
1933,2003,mar,cáceres,10,11.7,6.6,16.9
1934,2003,abr,cáceres,10,12,6.8,17.1
1935,2003,may,cáceres,10,16.9,9.6,24.4
1936,2003,jun,cáceres,10,21.8,14,29.6
1937,2003,jul,cáceres,10,22.2,13.8,30.6
1938,2003,ago,cáceres,10,25.3,18.1,32.5
1939,2003,sep,cáceres,10,21.3,14.7,27.9
1940,2003,oct,cáceres,10,14.1,9.5,18.7
1941,2003,nov,cáceres,10,10.2,6.3,14.1
1942,2003,dic,cáceres,10,7.4,3.3,11.5
1943,2004,ene,cáceres,10,8.2,3.4,12.9
1944,2004,feb,cáceres,10,8.6,3.8,13.3
1945,2004,mar,cáceres,10,9.4,4,14.7
1946,2004,abr,cáceres,10,12,5.6,18.3
1947,2004,may,cáceres,10,14.8,8.5,21
1948,2004,jun,cáceres,10,24.6,16.2,33
1949,2004,jul,cáceres,10,25.2,16.9,33.5
1950,2004,ago,cáceres,10,23.4,16.1,30.8
1951,2004,sep,cáceres,10,21.8,13.6,30
1952,2004,oct,cáceres,10,16.1,11.1,21
1953,2004,nov,cáceres,10,9.7,4.2,15.3
1954,2004,dic,cáceres,10,6.7,1.5,11.9
1955,2005,ene,cáceres,10,6.3,0,12.7
1956,2005,feb,cáceres,10,5.5,-0.5,11.5
1957,2005,mar,cáceres,10,11.3,5.6,17
1958,2005,abr,cáceres,10,13.8,7.5,20.1
1959,2005,may,cáceres,10,18,11,25
1960,2005,jun,cáceres,10,24.9,17,32.9
1961,2005,jul,cáceres,10,26,17.6,34.3
1962,2005,ago,cáceres,10,26.5,18,35
1963,2005,sep,cáceres,10,21.5,13.5,29.5
1964,2005,oct,cáceres,10,17,11.6,22.3
1965,2005,nov,cáceres,10,9.7,5.3,14.1
1966,2005,dic,cáceres,10,7.9,3.6,12.2
1967,2006,ene,cáceres,10,6.4,1.4,11.3
1968,2006,feb,cáceres,10,8.1,2.6,13.5
1969,2006,mar,cáceres,10,11.4,6.3,16.4
1970,2006,abr,cáceres,10,14.8,8.9,20.7
1971,2006,may,cáceres,10,19.6,11.5,27.6
1972,2006,jun,cáceres,10,23,15.3,30.6
1973,2006,jul,cáceres,10,26.5,18.4,34.7
1974,2006,ago,cáceres,10,26.6,18.1,35.1
1975,2006,sep,cáceres,10,23.4,16.2,30.6
1976,2006,oct,cáceres,10,17.9,12.7,23.1
1977,2006,nov,cáceres,10,12.8,9,16.7
1978,2006,dic,cáceres,10,7.8,3.1,12.5
1979,2007,ene,cáceres,10,7.5,2.8,12.2
1980,2007,feb,cáceres,10,10.6,6.3,14.9
1981,2007,mar,cáceres,10,11.4,5.4,17.4
1982,2007,abr,cáceres,10,11.3,5.6,16.9
1983,2007,may,cáceres,10,16.8,10.2,23.5
1984,2007,jun,cáceres,10,20.2,13.2,27.1
1985,2007,jul,cáceres,10,24.4,16.2,32.7
1986,2007,ago,cáceres,10,24.3,16.4,32.3
1987,2007,sep,cáceres,10,23.1,15.8,30.4
1988,2007,oct,cáceres,10,16.6,10.5,22.6
1989,2007,nov,cáceres,10,10.8,3.6,18
1990,2007,dic,cáceres,10,7.7,2,13.5
1991,2008,ene,cáceres,10,9.7,4.8,14.6
1992,2008,feb,cáceres,10,10.8,6.1,15.5
1993,2008,mar,cáceres,10,11.5,5.4,17.6
1994,2008,abr,cáceres,10,14.1,8.3,19.9
1995,2008,may,cáceres,10,15.2,10,20.5
1996,2008,jun,cáceres,10,22.1,14.2,29.9
1997,2008,jul,cáceres,10,22.7,14.5,31
1998,2008,ago,cáceres,10,24.5,16.3,32.7
1999,2008,sep,cáceres,10,20.7,13.6,27.9
2000,2008,oct,cáceres,10,15.8,9.5,22
2001,2008,nov,cáceres,10,9,2.9,15.1
2002,2008,dic,cáceres,10,7.9,3.5,12.3
2003,2009,ene,cáceres,10,7.1,3.6,10.7
2004,2009,feb,cáceres,10,9.1,3.6,14.7
2005,2009,mar,cáceres,10,13.6,6.8,20.4
2006,2009,abr,cáceres,10,12.5,6.1,18.9
2007,2009,may,cáceres,10,18.6,11.1,26
2008,2009,jun,cáceres,10,22.9,16,29.8
2009,2009,jul,cáceres,10,24.1,15.8,32.3
2010,2009,ago,cáceres,10,26.4,18.3,34.6
2011,2009,sep,cáceres,10,23,16.2,29.7
2012,2009,oct,cáceres,10,18.7,12.3,25.1
2013,2009,nov,cáceres,10,12.8,8.5,17
2014,2009,dic,cáceres,10,8.5,4.6,12.3
2015,2010,ene,cáceres,10,7.7,4.4,11
2016,2010,feb,cáceres,10,7.7,4.1,11.4
2017,2010,mar,cáceres,10,10.3,5.7,14.9
2018,2010,abr,cáceres,10,14.7,9.3,20
2019,2010,may,cáceres,10,16.2,9.7,22.7
2020,2010,jun,cáceres,10,21.8,14.6,29
2021,2010,jul,cáceres,10,27,18.6,35.5
2022,2010,ago,cáceres,10,27.8,19.8,35.9
2023,2010,sep,cáceres,10,21.7,14.6,28.9
2024,2010,oct,cáceres,10,15.5,9.7,21.2
2025,2010,nov,cáceres,10,10.9,6.5,15.3
2026,2010,dic,cáceres,10,10.5,7.3,13.7
2027,2011,ene,cáceres,10,8.5,4.7,12.3
2028,2011,feb,cáceres,10,9.4,4.2,14.6
2029,2011,mar,cáceres,10,10.7,5.9,15.5
2030,2011,abr,cáceres,10,17,10.8,23.2
2031,2011,may,cáceres,10,19.8,13.1,26.5
2032,2011,jun,cáceres,10,20.9,13.1,28.8
2033,2011,jul,cáceres,10,23.8,15.9,31.8
2034,2011,ago,cáceres,10,23.4,16,30.9
2035,2011,sep,cáceres,10,21.4,14.4,28.5
2036,2011,oct,cáceres,10,19.7,12.9,26.4
2037,2011,nov,cáceres,10,11.2,7,15.4
2038,2011,dic,cáceres,10,7.8,2.7,12.8
2039,2012,ene,cáceres,10,7.1,0.9,13.3
2040,2012,feb,cáceres,10,6.8,-0.3,13.9
2041,2012,mar,cáceres,10,12.8,6.3,19.3
2042,2012,abr,cáceres,10,11.5,6.8,16.3
2043,2012,may,cáceres,10,18.4,11.7,25.2
2044,2012,jun,cáceres,10,21.3,14.1,28.5
2045,2012,jul,cáceres,10,24.6,16.2,33.1
2046,2012,ago,cáceres,10,24.8,16.7,33
2047,2012,sep,cáceres,10,22.3,15.6,28.9
2048,2012,oct,cáceres,10,16.3,11,21.5
2049,2012,nov,cáceres,10,10.6,6.8,14.5
2050,2012,dic,cáceres,10,8.1,4.2,12
2051,2013,ene,cáceres,10,8.4,2.9,13.9
2052,2013,feb,cáceres,10,7.8,2.9,12.7
2053,2013,mar,cáceres,10,10.3,6.6,13.9
2054,2013,abr,cáceres,10,13.4,7.6,19.2
2055,2013,may,cáceres,10,15.9,8.5,23.2
2056,2013,jun,cáceres,10,21.2,13.2,29.2
2057,2013,jul,cáceres,10,25.9,17.5,34.4
2058,2013,ago,cáceres,10,27,18.4,35.6
2059,2013,sep,cáceres,10,23.7,16.1,31.3
2060,2013,oct,cáceres,10,16.5,11,22
2061,2013,nov,cáceres,10,9.8,4.7,14.8
2062,2013,dic,cáceres,10,7.8,2.5,13.1
2063,2014,ene,cáceres,10,9.6,6.2,12.9
2064,2014,feb,cáceres,10,9,5.1,12.8
2065,2014,mar,cáceres,10,11.6,5.9,17.3
2066,2014,abr,cáceres,10,15.4,9.4,21.3
2067,2014,may,cáceres,10,16.8,10.3,23.4
2068,2014,jun,cáceres,10,20.6,13.6,27.7
2069,2014,jul,cáceres,10,23.4,15.7,31
2070,2014,ago,cáceres,10,23.6,15.8,31.4
2071,2014,sep,cáceres,10,20.5,15.4,25.5
2072,2014,oct,cáceres,10,17.8,13.2,22.4
2073,2014,nov,cáceres,10,12.2,9,15.4
2074,2014,dic,cáceres,10,7.5,2.7,12.3
2075,2015,ene,cáceres,10,7,1.8,12.3
2076,2015,feb,cáceres,10,7.7,3.1,12.3
2077,2015,mar,cáceres,10,12.1,5.5,18.7
2078,2015,abr,cáceres,10,14.7,9.1,20.4
2079,2015,may,cáceres,10,19.5,12,27
2080,2015,jun,cáceres,10,23.3,15.8,30.8
2081,2015,jul,cáceres,10,25.7,17.6,33.9
2082,2015,ago,cáceres,10,24.1,16.7,31.6
2083,2015,sep,cáceres,10,20.2,13.3,27
2084,2015,oct,cáceres,10,16.3,12.2,20.4
2085,2015,nov,cáceres,10,12.4,7.3,17.5
2086,2015,dic,cáceres,10,10.7,6.5,14.8
2087,2000,ene,cádiz,11,10.8,7.1,14.6
2088,2000,feb,cádiz,11,13.6,9.3,17.9
2089,2000,mar,cádiz,11,15.1,11.2,19.1
2090,2000,abr,cádiz,11,14.2,11.3,17
2091,2000,may,cádiz,11,18.4,14.9,21.8
2092,2000,jun,cádiz,11,22.3,18.5,26.1
2093,2000,jul,cádiz,11,23.3,19.5,27.2
2094,2000,ago,cádiz,11,24.3,20.5,28.1
2095,2000,sep,cádiz,11,22.3,18.7,26
2096,2000,oct,cádiz,11,17.5,14.2,20.9
2097,2000,nov,cádiz,11,13.8,10.9,16.7
2098,2000,dic,cádiz,11,13,10.1,15.8
2099,2001,ene,cádiz,11,11.9,9.3,14.6
2100,2001,feb,cádiz,11,12.8,9.6,16
2101,2001,mar,cádiz,11,15,12,17.9
2102,2001,abr,cádiz,11,16.4,12.6,20.1
2103,2001,may,cádiz,11,18,14.3,21.6
2104,2001,jun,cádiz,11,22.1,18.2,25.9
2105,2001,jul,cádiz,11,21.9,18.5,25.3
2106,2001,ago,cádiz,11,23.3,19.9,26.7
2107,2001,sep,cádiz,11,21.5,18.5,24.6
2108,2001,oct,cádiz,11,19.7,16.4,22.9
2109,2001,nov,cádiz,11,13.5,9.9,17.1
2110,2001,dic,cádiz,11,12.2,9,15.5
2111,2002,ene,cádiz,11,13,9.7,16.3
2112,2002,feb,cádiz,11,13,9,16.9
2113,2002,mar,cádiz,11,16.5,12.7,20.3
2114,2002,abr,cádiz,11,16.8,13.3,20.4
2115,2002,may,cádiz,11,19,15,23.1
2116,2002,jun,cádiz,11,21.7,18.4,24.9
2117,2002,jul,cádiz,11,24.2,20.4,28
2118,2002,ago,cádiz,11,22.6,19.7,25.6
2119,2002,sep,cádiz,11,21.6,18.6,24.6
2120,2002,oct,cádiz,11,20.3,16.9,23.7
2121,2002,nov,cádiz,11,16.1,12.8,19.5
2122,2002,dic,cádiz,11,14.5,11.8,17.2
2123,2003,ene,cádiz,11,12,8.5,15.4
2124,2003,feb,cádiz,11,12.2,8.8,15.5
2125,2003,mar,cádiz,11,15.8,12.3,19.4
2126,2003,abr,cádiz,11,16.4,12.9,19.8
2127,2003,may,cádiz,11,21.1,16.6,25.6
2128,2003,jun,cádiz,11,23.8,20,27.5
2129,2003,jul,cádiz,11,24.2,20.7,27.8
2130,2003,ago,cádiz,11,27,23.1,30.9
2131,2003,sep,cádiz,11,23.7,20,27.3
2132,2003,oct,cádiz,11,19.3,16.7,21.9
2133,2003,nov,cádiz,11,15.8,12.9,18.7
2134,2003,dic,cádiz,11,12.8,9.8,15.9
2135,2004,ene,cádiz,11,12.7,9.6,15.8
2136,2004,feb,cádiz,11,12.5,9.9,15.2
2137,2004,mar,cádiz,11,14.3,10.7,18
2138,2004,abr,cádiz,11,16.2,12.5,19.9
2139,2004,may,cádiz,11,17.5,14.3,20.7
2140,2004,jun,cádiz,11,24.8,20.3,29.3
2141,2004,jul,cádiz,11,25.8,21.6,30.1
2142,2004,ago,cádiz,11,25.1,21.5,28.7
2143,2004,sep,cádiz,11,23.4,19.7,27.1
2144,2004,oct,cádiz,11,20.4,17,23.8
2145,2004,nov,cádiz,11,15.5,11.7,19.3
2146,2004,dic,cádiz,11,12.2,9,15.5
2147,2005,ene,cádiz,11,11.2,6.9,15.4
2148,2005,feb,cádiz,11,10.9,6.6,15.2
2149,2005,mar,cádiz,11,14.6,11.4,17.8
2150,2005,abr,cádiz,11,17,13.2,20.7
2151,2005,may,cádiz,11,20.6,16.7,24.6
2152,2005,jun,cádiz,11,24.9,20.6,29.2
2153,2005,jul,cádiz,11,24.9,21.2,28.6
2154,2005,ago,cádiz,11,25.7,21.7,29.6
2155,2005,sep,cádiz,11,23.1,19.4,26.8
2156,2005,oct,cádiz,11,20.5,16.9,24.1
2157,2005,nov,cádiz,11,14.9,11.4,18.5
2158,2005,dic,cádiz,11,13.1,10.2,16
2159,2006,ene,cádiz,11,11.1,7.5,14.7
2160,2006,feb,cádiz,11,12.1,8.6,15.6
2161,2006,mar,cádiz,11,14.5,11.2,17.8
2162,2006,abr,cádiz,11,17.4,14,20.7
2163,2006,may,cádiz,11,21.1,16.6,25.5
2164,2006,jun,cádiz,11,22.7,19.2,26.1
2165,2006,jul,cádiz,11,26.3,22.3,30.4
2166,2006,ago,cádiz,11,25.5,21.6,29.4
2167,2006,sep,cádiz,11,24.1,20.4,27.9
2168,2006,oct,cádiz,11,21.5,18.2,24.7
2169,2006,nov,cádiz,11,17.3,14.4,20.3
2170,2006,dic,cádiz,11,12.4,8.8,16
2171,2007,ene,cádiz,11,11.8,7.9,15.7
2172,2007,feb,cádiz,11,13.5,10.9,16.1
2173,2007,mar,cádiz,11,14.1,10.5,17.7
2174,2007,abr,cádiz,11,15.9,12.6,19.2
2175,2007,may,cádiz,11,18.8,15.3,22.3
2176,2007,jun,cádiz,11,21.6,18.2,25
2177,2007,jul,cádiz,11,25,20.7,29.2
2178,2007,ago,cádiz,11,23.9,20.1,27.7
2179,2007,sep,cádiz,11,22.8,19.4,26.1
2180,2007,oct,cádiz,11,19.8,15.8,23.7
2181,2007,nov,cádiz,11,15.7,12.1,19.4
2182,2007,dic,cádiz,11,12.9,9.6,16.3
2183,2008,ene,cádiz,11,13.7,10.3,17.1
2184,2008,feb,cádiz,11,15,12,17.9
2185,2008,mar,cádiz,11,14.6,11,18.2
2186,2008,abr,cádiz,11,17.5,13.6,21.4
2187,2008,may,cádiz,11,18.1,15.3,21
2188,2008,jun,cádiz,11,23.4,19.1,27.7
2189,2008,jul,cádiz,11,24,20.3,27.6
2190,2008,ago,cádiz,11,23.8,20.4,27.1
2191,2008,sep,cádiz,11,22.6,19.2,26
2192,2008,oct,cádiz,11,19.4,16.1,22.7
2193,2008,nov,cádiz,11,14.1,10.5,17.7
2194,2008,dic,cádiz,11,12.3,9.5,15.1
2195,2009,ene,cádiz,11,11.5,8.7,14.3
2196,2009,feb,cádiz,11,13.2,10.1,16.3
2197,2009,mar,cádiz,11,15.9,12.3,19.4
2198,2009,abr,cádiz,11,15.8,12.6,19.1
2199,2009,may,cádiz,11,20.2,16.4,23.9
2200,2009,jun,cádiz,11,23.6,20.3,26.8
2201,2009,jul,cádiz,11,24.8,21.1,28.5
2202,2009,ago,cádiz,11,27.1,22.6,31.6
2203,2009,sep,cádiz,11,23.8,20.4,27.2
2204,2009,oct,cádiz,11,22.4,18.3,26.4
2205,2009,nov,cádiz,11,17.4,14.1,20.7
2206,2009,dic,cádiz,11,14.3,11,17.7
2207,2010,ene,cádiz,11,13,10.4,15.6
2208,2010,feb,cádiz,11,14.2,11.7,16.8
2209,2010,mar,cádiz,11,15.3,12,18.6
2210,2010,abr,cádiz,11,18.5,14.9,22.1
2211,2010,may,cádiz,11,19.6,16.2,23.1
2212,2010,jun,cádiz,11,21.7,18.9,24.5
2213,2010,jul,cádiz,11,26.4,22.5,30.2
2214,2010,ago,cádiz,11,27.8,23.8,31.9
2215,2010,sep,cádiz,11,24.4,20.7,28.2
2216,2010,oct,cádiz,11,19.3,15.9,22.6
2217,2010,nov,cádiz,11,15.9,12.8,18.9
2218,2010,dic,cádiz,11,14.5,11.9,17.2
2219,2011,ene,cádiz,11,13.4,10.6,16.2
2220,2011,feb,cádiz,11,13.7,9.8,17.6
2221,2011,mar,cádiz,11,14.9,11.6,18.3
2222,2011,abr,cádiz,11,18.9,15.3,22.4
2223,2011,may,cádiz,11,21.8,17.7,25.9
2224,2011,jun,cádiz,11,24.2,20.1,28.3
2225,2011,jul,cádiz,11,25,21.4,28.6
2226,2011,ago,cádiz,11,25.3,22,28.5
2227,2011,sep,cádiz,11,24.5,20.7,28.3
2228,2011,oct,cádiz,11,22.6,18.6,26.7
2229,2011,nov,cádiz,11,16.4,13.2,19.6
2230,2011,dic,cádiz,11,12.8,9.1,16.5
2231,2012,ene,cádiz,11,12.7,8.7,16.8
2232,2012,feb,cádiz,11,10.7,6.1,15.3
2233,2012,mar,cádiz,11,15.6,11.6,19.7
2234,2012,abr,cádiz,11,15.8,13.3,18.3
2235,2012,may,cádiz,11,21.8,17.5,26.1
2236,2012,jun,cádiz,11,23.5,20.1,26.8
2237,2012,jul,cádiz,11,24.3,20.7,27.9
2238,2012,ago,cádiz,11,25.5,22,29.1
2239,2012,sep,cádiz,11,23.9,20.6,27.2
2240,2012,oct,cádiz,11,20.1,17,23.2
2241,2012,nov,cádiz,11,16.3,13.7,18.8
2242,2012,dic,cádiz,11,13.9,10.8,17
2243,2013,ene,cádiz,11,13.4,10.7,16.2
2244,2013,feb,cádiz,11,12.2,9,15.4
2245,2013,mar,cádiz,11,14.7,12.5,16.9
2246,2013,abr,cádiz,11,16.9,13.5,20.4
2247,2013,may,cádiz,11,18.4,15.1,21.8
2248,2013,jun,cádiz,11,22.4,18.4,26.4
2249,2013,jul,cádiz,11,25,21.3,28.7
2250,2013,ago,cádiz,11,26.7,22.7,30.8
2251,2013,sep,cádiz,11,24.5,21.2,27.7
2252,2013,oct,cádiz,11,21.4,18.2,24.6
2253,2013,nov,cádiz,11,15.1,11.3,19
2254,2013,dic,cádiz,11,13.8,10.4,17.3
2255,2014,ene,cádiz,11,13.5,11,16
2256,2014,feb,cádiz,11,12.9,10.3,15.5
2257,2014,mar,cádiz,11,14.9,11.7,18
2258,2014,abr,cádiz,11,18.3,15.1,21.6
2259,2014,may,cádiz,11,20.7,16.7,24.7
2260,2014,jun,cádiz,11,22.2,19,25.4
2261,2014,jul,cádiz,11,23.4,20.2,26.5
2262,2014,ago,cádiz,11,23.5,20.4,26.5
2263,2014,sep,cádiz,11,23,20.2,25.9
2264,2014,oct,cádiz,11,22.6,19.1,26.1
2265,2014,nov,cádiz,11,17.3,14.6,20
2266,2014,dic,cádiz,11,12.5,9.3,15.7
2267,2015,ene,cádiz,11,12.2,8.7,15.8
2268,2015,feb,cádiz,11,12.2,9.3,15.1
2269,2015,mar,cádiz,11,14.7,11.2,18.2
2270,2015,abr,cádiz,11,17.6,14.1,21.1
2271,2015,may,cádiz,11,22.5,17.6,27.2
2272,2015,jun,cádiz,11,24.1,20,28.2
2273,2015,jul,cádiz,11,26.1,22.4,29.8
2274,2015,ago,cádiz,11,24.9,21.7,28.1
2275,2015,sep,cádiz,11,22.4,19,25.8
