Años;FECHA;Provincia;Idprovincia;Promedio de TMEDIA;Promedio de TMIN;Promedio de TMAX
2011;oct;castellon;12;20,5;16,1;24,8
2011;nov;castellon;12;15,7;12;19,4
2011;dic;castellon;12;12,3;7,7;17
2012;ene;castellon;12;11,4;6,9;16
2012;feb;castellon;12;8,9;3,7;14,1
2012;mar;castellon;12;13,2;7,7;18,8
2012;abr;castellon;12;15,8;10,5;21,1
2012;may;castellon;12;20,2;15,1;25,2
2012;jun;castellon;12;24,1;19,3;28,8
2012;jul;castellon;12;25,6;21,4;29,8
2012;ago;castellon;12;26,9;22,5;31,4
2012;sep;castellon;12;23,3;18,8;27,9
2012;oct;castellon;12;19,2;14,5;23,8
2012;nov;castellon;12;14,7;11,1;18,4
2012;dic;castellon;12;11,9;7,1;16,6
2013;ene;castellon;12;12;6,8;17,1
2013;feb;castellon;12;11,5;7,4;15,7
2013;mar;castellon;12;14,3;9,4;19,3
2013;abr;castellon;12;15,2;10,6;19,7
2013;may;castellon;12;17,6;12,6;22,6
2013;jun;castellon;12;21,8;16,9;26,8
2013;jul;castellon;12;26,3;21,4;31,2
2013;ago;castellon;12;25,4;21,1;29,7
2013;sep;castellon;12;23,5;18,9;28,1
2013;oct;castellon;12;21,4;17,2;25,6
2013;nov;castellon;12;14,5;9,8;19,2
2013;dic;castellon;12;11,1;6,7;15,5
2014;ene;castellon;12;12,4;8,3;16,5
2014;feb;castellon;12;12,7;7,9;17,5
2014;mar;castellon;12;14,2;9,2;19
2014;abr;castellon;12;17,9;13,1;22,6
2014;may;castellon;12;19,4;14,7;24,2
2014;jun;castellon;12;23,4;18,9;27,9
2014;jul;castellon;12;25,2;20,7;29,7
2014;ago;castellon;12;26,1;22,1;30,1
2014;sep;castellon;12;24,9;20,9;28,9
2014;oct;castellon;12;21,2;16,5;25,8
2014;nov;castellon;12;15,8;11,8;19,9
2014;dic;castellon;12;11,5;7,3;15,8
2015;ene;castellon;12;11,1;6;16,1
2015;feb;castellon;12;11,2;7;15,5
2015;mar;castellon;12;14;9,4;18,5
2015;abr;castellon;12;16,2;11,4;20,9
2015;may;castellon;12;20,9;15,3;26,5
2015;jun;castellon;12;24;18,8;29,3
2015;jul;castellon;12;27,8;23,3;32,3
2015;ago;castellon;12;26,2;21,8;30,7
2015;sep;castellon;12;22,8;18,4;27,1
2015;oct;castellon;12;19;15,1;22,8
2015;nov;castellon;12;15,6;11,2;19,9
2015;dic;castellon;12;13,1;9,1;17,1
2003;jun;ceuta;51;23,2;19,9;26,6
2003;jul;ceuta;51;24,8;20,9;28,8
2003;ago;ceuta;51;24,9;21,6;28,2
2003;sep;ceuta;51;22,6;19,7;25,5
2003;oct;ceuta;51;18,9;16,5;21,2
2003;nov;ceuta;51;15,8;13,8;17,8
2003;dic;ceuta;51;14,1;12;16,1
2004;ene;ceuta;51;14,8;12,6;17
2004;feb;ceuta;51;13,7;12,1;15,3
2004;mar;ceuta;51;14,7;12,3;17,2
2004;abr;ceuta;51;15,6;12,9;18,3
2004;may;ceuta;51;17,4;14,7;20,1
2004;jun;ceuta;51;22,6;19,4;25,8
2004;jul;ceuta;51;24,1;20,8;27,4
2004;ago;ceuta;51;25,2;21,3;29
2004;sep;ceuta;51;23,1;19,9;26,3
2004;oct;ceuta;51;20,1;17,2;23,1
2004;nov;ceuta;51;16,3;14,2;18,4
2004;dic;ceuta;51;13,6;11,6;15,6
2005;ene;ceuta;51;12,7;10,5;14,9
2005;feb;ceuta;51;12,2;9,5;14,8
2005;mar;ceuta;51;14;12;16,1
2005;abr;ceuta;51;16,6;13,8;19,4
2005;may;ceuta;51;20;16,6;23,4
2005;jun;ceuta;51;22,3;19;25,5
2005;jul;ceuta;51;24,9;21,3;28,5
2005;ago;ceuta;51;24,3;20,9;27,7
2005;sep;ceuta;51;22,5;19,3;25,6
2005;oct;ceuta;51;19,5;17,3;21,7
2005;nov;ceuta;51;15,4;13;17,7
2005;dic;ceuta;51;14,1;12,3;15,9
2006;ene;ceuta;51;12,4;10;14,9
2006;feb;ceuta;51;12,7;10,3;15,1
2006;mar;ceuta;51;15,3;12,2;18,3
2006;abr;ceuta;51;17,2;14,3;20,1
2006;may;ceuta;51;19,4;16,6;22,3
2006;jun;ceuta;51;21,8;18,1;25,4
2006;jul;ceuta;51;24,9;20,6;29,1
2006;ago;ceuta;51;24,6;21;28,1
2006;sep;ceuta;51;22,9;19,7;26,1
2006;oct;ceuta;51;21;18,5;23,6
2006;nov;ceuta;51;17,9;15,7;20,1
2006;dic;ceuta;51;13,9;11,8;16
2007;ene;ceuta;51;13,1;10,5;15,7
2007;feb;ceuta;51;14,9;12,4;17,3
2007;mar;ceuta;51;14,9;12,1;17,8
2007;abr;ceuta;51;15,6;13,1;18,1
2007;may;ceuta;51;19,2;15,6;22,7
2007;jun;ceuta;51;21,6;18,3;24,9
2007;jul;ceuta;51;24,3;20,4;28,2
2007;ago;ceuta;51;24,1;20,9;27,3
2007;sep;ceuta;51;22,3;19,5;25,1
2007;oct;ceuta;51;20,3;17,7;22,8
2007;nov;ceuta;51;17,1;14,7;19,4
2007;dic;ceuta;51;14,9;12,8;17,1
2008;ene;ceuta;51;14,5;12,3;16,7
2008;feb;ceuta;51;14,6;13;16,2
2008;mar;ceuta;51;15,5;12,6;18,3
2008;abr;ceuta;51;16,9;14,1;19,7
2008;may;ceuta;51;18;15,4;20,7
2008;jun;ceuta;51;21,9;18,6;25,2
2008;jul;ceuta;51;25;21,1;29
2008;ago;ceuta;51;25,3;21,4;29,2
2008;sep;ceuta;51;22,9;19,7;26,1
2008;oct;ceuta;51;19,3;16,9;21,7
2008;nov;ceuta;51;14,6;12,3;16,9
2008;dic;ceuta;51;12,8;11;14,6
2009;ene;ceuta;51;12,3;9,8;14,8
2009;feb;ceuta;51;13,1;10,9;15,2
2009;mar;ceuta;51;14,7;12,4;16,9
2009;abr;ceuta;51;15,8;12,7;18,9
2009;may;ceuta;51;19,2;15,8;22,5
2009;jun;ceuta;51;22,9;18,9;26,9
2009;jul;ceuta;51;26,3;21,5;31
2009;ago;ceuta;51;25,6;22,2;29
2009;sep;ceuta;51;22,9;20,1;25,8
2009;oct;ceuta;51;21,2;18,3;24,1
2009;nov;ceuta;51;17,7;14,9;20,4
2009;dic;ceuta;51;15,7;12,7;18,7
2010;ene;ceuta;51;13,9;11,2;16,5
2010;feb;ceuta;51;14,5;11,8;17,2
2010;mar;ceuta;51;14,6;12,1;17,1
2010;abr;ceuta;51;16,7;14,4;19
2010;may;ceuta;51;18,4;15,3;21,5
2010;jun;ceuta;51;21,7;18,1;25,3
2010;jul;ceuta;51;23,9;20,9;27
2010;ago;ceuta;51;26,1;22,6;29,6
2010;sep;ceuta;51;23,2;20,4;26
2010;oct;ceuta;51;19,7;16,9;22,6
2010;nov;ceuta;51;15,9;13,1;18,6
2010;dic;ceuta;51;15,1;12,8;17,4
2011;ene;ceuta;51;14,4;12,1;16,7
2011;feb;ceuta;51;14,3;11,2;17,4
2011;mar;ceuta;51;14,7;12,3;17
2011;abr;ceuta;51;17,3;14,5;20
2011;may;ceuta;51;19,2;16,5;21,9
2011;jun;ceuta;51;22,9;19,7;26,2
2011;jul;ceuta;51;24,6;21,3;28
2011;ago;ceuta;51;26,1;22,1;30,1
2011;sep;ceuta;51;23,2;20,3;26,1
2011;oct;ceuta;51;20,6;18,4;22,8
2011;nov;ceuta;51;16,6;14,3;18,9
2011;dic;ceuta;51;15;12,4;17,6
2012;ene;ceuta;51;14;11,6;16,4
2012;feb;ceuta;51;12,7;9,9;15,5
2012;mar;ceuta;51;15;12,5;17,6
2012;abr;ceuta;51;15,8;13;18,6
2012;may;ceuta;51;19,5;16;23
2012;jun;ceuta;51;23,1;19,5;26,6
2012;jul;ceuta;51;25;20,8;29,1
2012;ago;ceuta;51;26,2;22,1;30,4
2012;sep;ceuta;51;22,9;19,8;26,1
2012;oct;ceuta;51;19,8;17,3;22,3
2012;nov;ceuta;51;16,8;14,6;19
2012;dic;ceuta;51;15;12,5;17,6
2013;ene;ceuta;51;14,7;12,2;17,2
2013;feb;ceuta;51;13,3;10,6;16,1
2013;mar;ceuta;51;15,2;12,6;17,9
2013;abr;ceuta;51;16,3;13,6;18,9
2013;may;ceuta;51;18,2;15,1;21,3
2013;jun;ceuta;51;20,8;17,7;23,7
2013;jul;ceuta;51;23,1;20;26,3
2013;ago;ceuta;51;24,8;21,7;27,9
2013;sep;ceuta;51;23,3;20,7;25,9
2013;oct;ceuta;51;21,3;18,3;24,3
2013;nov;ceuta;51;16,3;13,6;19
2013;dic;ceuta;51;14,5;12,4;16,7
2014;ene;ceuta;51;14,1;11,8;16,4
2014;feb;ceuta;51;13,8;11;16,6
2014;mar;ceuta;51;14,7;12,1;17,3
2014;abr;ceuta;51;17,7;14,4;21
2014;may;ceuta;51;19,1;16,1;22,1
2014;jun;ceuta;51;22,5;18,5;26,4
2014;jul;ceuta;51;24;20;28
2014;ago;ceuta;51;25,9;21,6;30,3
2014;sep;ceuta;51;23,8;20,1;27,6
2014;oct;ceuta;51;21,2;18,5;24
2014;nov;ceuta;51;17,1;14,8;19,5
2014;dic;ceuta;51;14,4;11,8;17
2015;ene;ceuta;51;13,8;11,2;16,3
2015;feb;ceuta;51;12,5;10,4;14,6
2015;mar;ceuta;51;15,5;12,4;18,6
2015;abr;ceuta;51;16,7;14,2;19,2
2015;may;ceuta;51;20,2;16,8;23,7
2015;jun;ceuta;51;22,1;18,8;25,4
2015;jul;ceuta;51;27,3;22,6;32,1
2015;ago;ceuta;51;25,5;22;29,1
2015;sep;ceuta;51;22,4;19,1;25,7
2015;oct;ceuta;51;20,7;18;23,4
2015;nov;ceuta;51;17,7;15,4;20,1
2015;dic;ceuta;51;16,6;14,5;18,6
2000;ene;ciudad real;13;3,4;-1,8;8,6
2000;feb;ciudad real;13;10,5;3;17,9
2000;mar;ciudad real;13;12;4,9;19,1
2000;abr;ciudad real;13;11,6;6,7;16,4
2000;may;ciudad real;13;18,8;12,5;25,2
2000;jun;ciudad real;13;24,3;16,2;32,3
2000;jul;ciudad real;13;26;18,4;33,7
2000;ago;ciudad real;13;26,1;18,3;33,8
2000;sep;ciudad real;13;22,4;14,9;30
2000;oct;ciudad real;13;15,6;9,5;21,7
2000;nov;ciudad real;13;9,5;5,1;13,9
2000;dic;ciudad real;13;8,4;4;12,8
2001;ene;ciudad real;13;8,2;4,8;11,6
2001;feb;ciudad real;13;8,7;3,2;14,1
2001;mar;ciudad real;13;13,2;8,2;18,1
2001;abr;ciudad real;13;14,8;8;21,5
2001;may;ciudad real;13;17,9;11,5;24,3
2001;jun;ciudad real;13;25,1;17,2;33,1
2001;jul;ciudad real;13;25,9;18,7;33,1
2001;ago;ciudad real;13;27,2;19,9;34,5
2001;sep;ciudad real;13;22,4;15,9;28,9
2001;oct;ciudad real;13;17,6;12,2;23,1
2001;nov;ciudad real;13;8,4;3,2;13,5
2001;dic;ciudad real;13;4,7;-0,5;9,9
2002;ene;ciudad real;13;6,8;2,1;11,5
2002;feb;ciudad real;13;9,2;2,4;15,9
2002;mar;ciudad real;13;11,7;6;17,4
2002;abr;ciudad real;13;13,8;7,6;20
2002;may;ciudad real;13;16,6;10,1;23
2002;jun;ciudad real;13;25;17,3;32,6
2002;jul;ciudad real;13;26,4;19;33,7
2002;ago;ciudad real;13;25,4;18,2;32,5
2002;sep;ciudad real;13;21,2;15,2;27,2
2002;oct;ciudad real;13;16,1;10,8;21,4
2002;nov;ciudad real;13;11,5;7,3;15,8
2002;dic;ciudad real;13;9,2;5,5;13
2003;ene;ciudad real;13;6,3;1,7;10,9
2003;feb;ciudad real;13;7;2,1;12
2003;mar;ciudad real;13;12,4;5,8;18,9
2003;abr;ciudad real;13;13,8;7,4;20,1
2003;may;ciudad real;13;19,5;12,2;26,9
2003;jun;ciudad real;13;26,5;19;33,9
2003;jul;ciudad real;13;27,3;19,6;34,9
2003;ago;ciudad real;13;27,1;19,2;34,9
2003;sep;ciudad real;13;22,3;15,6;28,9
2003;oct;ciudad real;13;15,1;10,8;19,4
2003;nov;ciudad real;13;10,6;6,7;14,6
2003;dic;ciudad real;13;7;2,4;11,5
2004;ene;ciudad real;13;8,1;3,2;12,9
2004;feb;ciudad real;13;8,5;3;14
2004;mar;ciudad real;13;10;4,9;15,2
2004;abr;ciudad real;13;12,7;6,6;18,8
2004;may;ciudad real;13;15,4;10,1;20,7
2004;jun;ciudad real;13;25;17,4;32,6
2004;jul;ciudad real;13;27;19,3;34,7
2004;ago;ciudad real;13;26;19,1;33
2004;sep;ciudad real;13;23,1;15,3;30,8
2004;oct;ciudad real;13;16,7;11;22,4
2004;nov;ciudad real;13;8,7;3,1;14,4
2004;dic;ciudad real;13;6,8;2,6;11,1
2005;ene;ciudad real;13;4,2;-2,8;11,2
2005;feb;ciudad real;13;5,3;-0,4;11
2005;mar;ciudad real;13;11,3;5,3;17,4
2005;abr;ciudad real;13;14,8;7,9;21,6
2005;may;ciudad real;13;20,1;13,2;27
2005;jun;ciudad real;13;25,7;18,1;33,3
2005;jul;ciudad real;13;27,9;20,2;35,6
2005;ago;ciudad real;13;26,9;19,1;34,7
2005;sep;ciudad real;13;21,3;14,2;28,4
2005;oct;ciudad real;13;16;10;22,1
2005;nov;ciudad real;13;9,2;4;14,4
2005;dic;ciudad real;13;6;1,2;10,8
2006;ene;ciudad real;13;5,2;1,3;9,2
2006;feb;ciudad real;13;7,2;2;12,4
2006;mar;ciudad real;13;11,9;6,3;17,5
2006;abr;ciudad real;13;15,8;9,1;22,4
2006;may;ciudad real;13;20,9;13,9;27,9
2006;jun;ciudad real;13;24,5;16,8;32,2
2006;jul;ciudad real;13;28,9;21,4;36,4
2006;ago;ciudad real;13;26,1;18,5;33,7
2006;sep;ciudad real;13;22,6;15,9;29,4
2006;oct;ciudad real;13;18;12,6;23,3
2006;nov;ciudad real;13;12,1;8;16,3
2006;dic;ciudad real;13;6;1,3;10,7
2007;ene;ciudad real;13;5,4;0,9;9,9
2007;feb;ciudad real;13;10;5,8;14,2
2007;mar;ciudad real;13;10,5;4,5;16,5
2007;abr;ciudad real;13;12,7;7,4;18
2007;may;ciudad real;13;17,4;11,2;23,6
2007;jun;ciudad real;13;22,1;15,3;28,8
2007;jul;ciudad real;13;26,5;18,8;34,1
2007;ago;ciudad real;13;25,9;18,5;33,3
2007;sep;ciudad real;13;21,8;15,4;28,2
2007;oct;ciudad real;13;15,7;9,8;21,6
2007;nov;ciudad real;13;9;2;16,1
2007;dic;ciudad real;13;6,3;0,8;11,9
2008;ene;ciudad real;13;7,8;2,8;12,9
2008;feb;ciudad real;13;9,6;4,2;15,1
2008;mar;ciudad real;13;11,1;4,7;17,5
2008;abr;ciudad real;13;14,1;7,9;20,3
2008;may;ciudad real;13;16,5;11,2;21,8
2008;jun;ciudad real;13;22,7;15,4;29,9
2008;jul;ciudad real;13;26;18,5;33,4
2008;ago;ciudad real;13;26,7;19,2;34,2
2008;sep;ciudad real;13;20,5;14,6;26,3
2008;oct;ciudad real;13;15,4;10,3;20,6
2008;nov;ciudad real;13;8,2;3,1;13,2
2008;dic;ciudad real;13;6,1;1,8;10,4
2009;ene;ciudad real;13;5,6;1,8;9,4
2009;feb;ciudad real;13;8,3;2,5;14,1
2009;mar;ciudad real;13;12,2;5,3;19
2009;abr;ciudad real;13;12,9;6,8;19,1
2009;may;ciudad real;13;19,8;12,2;27,5
2009;jun;ciudad real;13;25,1;18,1;32,2
2009;jul;ciudad real;13;27,7;20,1;35,3
2009;ago;ciudad real;13;27,7;19,9;35,5
2009;sep;ciudad real;13;21,5;15,6;27,4
2009;oct;ciudad real;13;18,2;11,7;24,8
2009;nov;ciudad real;13;12,3;6,7;17,9
2009;dic;ciudad real;13;7,4;3,8;10,9
2010;ene;ciudad real;13;6,1;2,7;9,6
2010;feb;ciudad real;13;7,7;3,8;11,7
2010;mar;ciudad real;13;10,1;4,7;15,5
2010;abr;ciudad real;13;15,3;9;21,6
2010;may;ciudad real;13;17,5;11,2;23,8
2010;jun;ciudad real;13;22,5;15,9;29
2010;jul;ciudad real;13;28,6;21;36,2
2010;ago;ciudad real;13;27,4;20,2;34,6
2010;sep;ciudad real;13;21,7;15,5;27,9
2010;oct;ciudad real;13;15,1;9,1;21,1
2010;nov;ciudad real;13;9,2;5,1;13,4
2010;dic;ciudad real;13;7,1;3,3;10,8
2011;ene;ciudad real;13;6,6;2,8;10,3
2011;feb;ciudad real;13;8,7;2,6;14,8
2011;mar;ciudad real;13;10,6;5,3;15,9
2011;abr;ciudad real;13;16,7;10;23,4
2011;may;ciudad real;13;19,7;13;26,3
2011;jun;ciudad real;13;24,2;16,9;31,6
2011;jul;ciudad real;13;26,4;19,1;33,7
2011;ago;ciudad real;13;27;19,7;34,4
2011;sep;ciudad real;13;23,1;15,5;30,8
2011;oct;ciudad real;13;17,8;10,5;25,1
2011;nov;ciudad real;13;11,3;6,7;15,8
2011;dic;ciudad real;13;6,8;1,9;11,6
2012;ene;ciudad real;13;6;-0,2;12,2
2012;feb;ciudad real;13;5,3;-1,6;12,3
2012;mar;ciudad real;13;11;4,1;17,9
2012;abr;ciudad real;13;12,2;7,2;17,2
2012;may;ciudad real;13;19,8;12,4;27,2
2012;jun;ciudad real;13;25,1;17,9;32,2
2012;jul;ciudad real;13;26,6;18,6;34,6
2012;ago;ciudad real;13;27,5;19,8;35,3
2012;sep;ciudad real;13;21,3;14,7;27,9
2012;oct;ciudad real;13;16;10,4;21,6
2012;nov;ciudad real;13;10,3;6,4;14,1
2012;dic;ciudad real;13;6,9;2,6;11,1
2013;ene;ciudad real;13;6,6;2,4;10,8
2013;feb;ciudad real;13;7;1,9;12,1
2013;mar;ciudad real;13;9,7;5,6;13,9
2013;abr;ciudad real;13;12,9;6,7;19
2013;may;ciudad real;13;15,7;9,4;22,1
2013;jun;ciudad real;13;21,6;14,2;28,9
2013;jul;ciudad real;13;27,2;19,3;35
2013;ago;ciudad real;13;26,8;18,9;34,8
2013;sep;ciudad real;13;22,7;15,7;29,6
2013;oct;ciudad real;13;17,2;11,4;23
2013;nov;ciudad real;13;8,5;3,3;13,7
2013;dic;ciudad real;13;5,8;0;11,6
2014;ene;ciudad real;13;7,9;4;11,8
2014;feb;ciudad real;13;8,3;4,2;12,3
2014;mar;ciudad real;13;11,4;4,9;17,9
2014;abr;ciudad real;13;16,6;10;23,3
2014;may;ciudad real;13;19,3;12,1;26,5
2014;jun;ciudad real;13;23,4;16,4;30,4
2014;jul;ciudad real;13;25,9;18,5;33,4
2014;ago;ciudad real;13;26,5;19,3;33,7
2014;sep;ciudad real;13;22,6;16,6;28,5
2014;oct;ciudad real;13;18,5;12,1;24,9
2014;nov;ciudad real;13;11,7;7,6;15,8
2014;dic;ciudad real;13;6,6;1,5;11,8
2015;ene;ciudad real;13;5,6;-0,9;12,1
2015;feb;ciudad real;13;7,1;2,2;11,9
2015;mar;ciudad real;13;11,8;5,3;18,3
2015;abr;ciudad real;13;15,3;8,6;21,9
2015;may;ciudad real;13;21,1;13,1;29,1
2015;jun;ciudad real;13;24,4;16,9;32
2015;jul;ciudad real;13;30,2;22,4;38
2015;ago;ciudad real;13;26,7;19,9;33,5
2015;sep;ciudad real;13;21;14,4;27,5
2015;oct;ciudad real;13;16,7;11,3;22,1
2015;nov;ciudad real;13;11,3;5,1;17,5
2015;dic;ciudad real;13;8,9;2,8;15
2000;ene;córdoba;14;8;1,6;14,5
2000;feb;córdoba;14;12,6;3,7;21,6
2000;mar;córdoba;14;14,6;6,6;22,7
2000;abr;córdoba;14;14,2;8,8;19,6
2000;may;córdoba;14;20,6;13,6;27,7
2000;jun;córdoba;14;25,6;16,2;35
2000;jul;córdoba;14;27,6;18,2;36,9
2000;ago;córdoba;14;27,9;18,7;37,2
2000;sep;córdoba;14;24,9;16,6;33,1
2000;oct;córdoba;14;18,6;11,7;25,5
2000;nov;córdoba;14;12,6;7,9;17,3
2000;dic;córdoba;14;11,3;7,3;15,2
2001;ene;córdoba;14;10,5;6,8;14,2
2001;feb;córdoba;14;11,7;6,1;17,2
2001;mar;córdoba;14;15,3;10,4;20,3
2001;abr;córdoba;14;17,1;9,4;24,9
2001;may;córdoba;14;19,5;12,6;26,5
2001;jun;córdoba;14;25,6;16,1;35,1
2001;jul;córdoba;14;26,2;17,6;34,8
2001;ago;córdoba;14;27,9;19,4;36,5
2001;sep;córdoba;14;24,2;17,6;30,9
2001;oct;córdoba;14;20,2;14,4;26
2001;nov;córdoba;14;12,2;6,5;17,9
2001;dic;córdoba;14;9,9;4,5;15,3
2002;ene;córdoba;14;10,5;4,9;16
2002;feb;córdoba;14;11,4;3,9;19
2002;mar;córdoba;14;14,8;8,8;20,8
2002;abr;córdoba;14;16;9,5;22,5
2002;may;córdoba;14;19,2;11,2;27,2
2002;jun;córdoba;14;24,7;16,7;32,6
2002;jul;córdoba;14;27,3;18,2;36,3
2002;ago;córdoba;14;26,5;18,3;34,7
2002;sep;córdoba;14;23;16,7;29,3
2002;oct;córdoba;14;19;13,4;24,7
2002;nov;córdoba;14;13,7;8,4;18,9
2002;dic;córdoba;14;12;8;16,1
2003;ene;córdoba;14;8,9;3,5;14,2
2003;feb;córdoba;14;9,9;4,3;15,5
2003;mar;córdoba;14;15;8,8;21,3
2003;abr;córdoba;14;16,5;10,5;22,5
2003;may;córdoba;14;21,7;13,5;29,9
2003;jun;córdoba;14;26,9;18,7;35,1
2003;jul;córdoba;14;27,9;18,7;37,1
2003;ago;córdoba;14;29,6;21;38,1
2003;sep;córdoba;14;25,2;17,4;33
2003;oct;córdoba;14;18,8;14,6;23
2003;nov;córdoba;14;14,1;9,5;18,7
2003;dic;córdoba;14;10,4;5,8;14,9
2004;ene;córdoba;14;10,5;5;15,9
2004;feb;córdoba;14;11,7;5,9;17,4
2004;mar;córdoba;14;13;6,9;19
2004;abr;córdoba;14;15,3;8,5;22,1
2004;may;córdoba;14;18,2;11,9;24,5
2004;jun;córdoba;14;26,7;18,2;35,2
2004;jul;córdoba;14;28,3;19,3;37,3
2004;ago;córdoba;14;28;19,6;36,4
2004;sep;córdoba;14;25,2;17;33,4
2004;oct;córdoba;14;19,5;13,1;25,8
2004;nov;córdoba;14;12,7;6,1;19,3
2004;dic;córdoba;14;9,5;3,6;15,3
2005;ene;córdoba;14;7,4;-0,9;15,7
2005;feb;córdoba;14;8,2;1;15,5
2005;mar;córdoba;14;14;7,9;20,2
2005;abr;córdoba;14;17;9,4;24,7
2005;may;córdoba;14;21,9;14;29,9
2005;jun;córdoba;14;26,9;18,1;35,7
2005;jul;córdoba;14;28,4;19,5;37,3
2005;ago;córdoba;14;28,4;19,4;37,5
2005;sep;córdoba;14;23,9;15,9;31,9
2005;oct;córdoba;14;19,4;13,4;25,4
2005;nov;córdoba;14;12,5;7,1;17,9
2005;dic;córdoba;14;10,2;5,1;15,4
2006;ene;córdoba;14;8,6;3,3;14
2006;feb;córdoba;14;10,1;4,5;15,7
2006;mar;córdoba;14;14;8,3;19,8
2006;abr;córdoba;14;18,2;11,8;24,6
2006;may;córdoba;14;22,1;14,4;29,8
2006;jun;córdoba;14;25,8;17,7;33,8
2006;jul;córdoba;14;29,4;20,4;38,5
2006;ago;córdoba;14;28,7;20,5;36,8
2006;sep;córdoba;14;25,5;18,4;32,6
2006;oct;córdoba;14;21,2;15,4;27
2006;nov;córdoba;14;15,9;11,3;20,5
2006;dic;córdoba;14;9,8;3,9;15,8
2007;ene;córdoba;14;9,3;2,4;16,2
2007;feb;córdoba;14;12,8;8,1;17,4
2007;mar;córdoba;14;13,3;5,8;20,8
2007;abr;córdoba;14;16,4;10,6;22,2
2007;may;córdoba;14;19,9;12,8;26,9
2007;jun;córdoba;14;23,7;16,1;31,4
2007;jul;córdoba;14;28,4;19,1;37,5
2007;ago;córdoba;14;27,5;18,8;36,1
2007;sep;córdoba;14;25,1;18,3;31,9
2007;oct;córdoba;14;19,6;12,7;26,5
2007;nov;córdoba;14;13,3;5,8;20,8
2007;dic;córdoba;14;10,5;4,4;16,5
2008;ene;córdoba;14;11;5,1;16,9
2008;feb;córdoba;14;13,5;7,4;19,7
2008;mar;córdoba;14;14,1;6,3;21,9
2008;abr;córdoba;14;17;9,5;24,3
2008;may;córdoba;14;19,1;13;25,2
2008;jun;córdoba;14;25,2;16,3;34
2008;jul;córdoba;14;27,6;18,7;36,5
2008;ago;córdoba;14;28,1;19,3;36,8
2008;sep;córdoba;14;23,5;17;30
2008;oct;córdoba;14;18,9;13;24,8
2008;nov;córdoba;14;11,5;5,1;17,9
2008;dic;córdoba;14;8,8;3,7;13,9
2009;ene;córdoba;14;9,1;4,3;13,8
2009;feb;córdoba;14;11,2;4,9;17,6
2009;mar;córdoba;14;14,7;7,8;21,6
2009;abr;córdoba;14;15,5;8,4;22,6
2009;may;córdoba;14;21;12;29,9
2009;jun;córdoba;14;26,1;17,9;34,2
2009;jul;córdoba;14;28,4;19;37,8
2009;ago;córdoba;14;29,1;20,3;38
2009;sep;córdoba;14;24,2;17,5;31
2009;oct;córdoba;14;21,7;14,2;29,1
2009;nov;córdoba;14;15,1;8,3;22
2009;dic;córdoba;14;10,5;6;15,1
2010;ene;córdoba;14;10;6;14
2010;feb;córdoba;14;11,3;7,1;15,5
2010;mar;córdoba;14;13,3;7,9;18,7
2010;abr;córdoba;14;17,7;11,1;24,4
2010;may;córdoba;14;19,6;12,1;27,1
2010;jun;córdoba;14;23,8;16,6;31,1
2010;jul;córdoba;14;29,3;20,6;38
2010;ago;córdoba;14;29,4;21,2;37,6
2010;sep;córdoba;14;24,7;17,8;31,6
2010;oct;córdoba;14;17,9;11,7;24
2010;nov;córdoba;14;11,9;7,6;16,3
2010;dic;córdoba;14;11;7,6;14,3
2011;ene;córdoba;14;10,1;6,1;14,1
2011;feb;córdoba;14;10,8;4,7;16,9
2011;mar;córdoba;14;13,8;8,5;19
2011;abr;córdoba;14;18,8;12,1;25,4
2011;may;córdoba;14;21,8;15,5;28,2
2011;jun;córdoba;14;25,4;17,5;33,3
2011;jul;córdoba;14;27,5;19,8;35,2
2011;ago;córdoba;14;28,2;20,6;35,7
2011;sep;córdoba;14;24,8;17,4;32,2
2011;oct;córdoba;14;20,9;13,4;28,4
2011;nov;córdoba;14;13,9;9,1;18,8
2011;dic;córdoba;14;10;3,7;16,2
2012;ene;córdoba;14;9;1,6;16,4
2012;feb;córdoba;14;8,1;-0,9;17,1
2012;mar;córdoba;14;14,2;5,9;22,6
2012;abr;córdoba;14;15,6;9,6;21,5
2012;may;córdoba;14;22,2;14,1;30,3
2012;jun;córdoba;14;26,9;18,4;35,4
2012;jul;córdoba;14;28,2;19,1;37,3
2012;ago;córdoba;14;29,4;20,4;38,5
2012;sep;córdoba;14;24,8;17,4;32,1
2012;oct;córdoba;14;19,4;13,7;25,1
2012;nov;córdoba;14;14,4;10;18,8
2012;dic;córdoba;14;11,1;6,4;15,8
2013;ene;córdoba;14;9,9;4,8;15
2013;feb;córdoba;14;9,9;4;15,8
2013;mar;córdoba;14;13,2;8,9;17,4
2013;abr;córdoba;14;16,9;10,4;23,3
2013;may;córdoba;14;19,1;11,2;27
2013;jun;córdoba;14;24;15;33
2013;jul;córdoba;14;28;18,8;37,2
2013;ago;córdoba;14;28,5;19,2;37,7
2013;sep;córdoba;14;25,1;17,8;32,5
2013;oct;córdoba;14;20,4;13,5;27,4
2013;nov;córdoba;14;11,8;4,4;19,2
2013;dic;córdoba;14;9,4;2,4;16,5
2014;ene;córdoba;14;10,4;5,6;15,2
2014;feb;córdoba;14;10,7;5,8;15,6
2014;mar;córdoba;14;13,5;6,2;20,8
2014;abr;córdoba;14;18;10,7;25,4
2014;may;córdoba;14;21,1;11,7;30,6
